DOI,来源,研究方向,论文标题,CR_摘要,CR_作者和机构,CR_参考文献DOI,OpenAlex_field_list,OpenAlex_subfield_list,OpenAlex_map_subjects
10.1093/aesthj/ayaa047,BRITISH JOURNAL OF AESTHETICS,1304 Fine Art; 0101 Philosophy; 1301 Art Theory,A Two-Tiered Theory of the Sublime,"AbstractBy the start of the twenty-first century, the notion of ‘the sublime’ had come to seem incoherent. In the last ten years or so considerable light has been shed by empirical psychologists on a related notion of ‘awe’, and a fruitful dialogue between aestheticians and empirical psychologists has ensued. It is the aim of this paper to synthesize these advances and to offer what I call a ‘two-tiered’ theory of the sublime that shows it to be a coherent aesthetic category. On this theory, sublime experiences begin in an ‘awe response’ (the ‘thin sublime’) and might, with the additional element of temporally-extended reflection, turn into a ‘thick sublime’ response. Building on accounts of the sublime as a species of ‘aesthetic awe’ (Clewis, 2019a and 2019b; Arcangeli, et al., 2020) I aim to show that this two-tiered theory helps to explain why sublime experiences seem to have a basic, primordial core, but also seem to be historically and culturally quite variable (as Nicolson, 1963 [1959]; Battersby, 2007; and McMahon, 2017 have stressed). On this model, the cultural and historical variability comes in largely at the point of the temporally-extended reflection characteristic of the thick sublime, due to the cognitive stock that the subject brings to the encounter. Thus, sublime experiences really lend themselves to being interpreted quite variously by the subject (as well as by the theorist) of these experiences, as, for example, affording insight into the Divine, our moral vocation, or our metaphysical unity with the entire universe, among other lofty thoughts.","[{""name"": ""Sandra Shapshay"", ""affiliation"": [""City University of New York, USA""]}]","[""10.5040/9781350038950.ch-009"", ""10.3389/fpsyg.2020.01340"", ""10.1093/acprof:oso/9780199329397.001.0001"", ""10.1017/CBO9781139018098"", ""10.1093/0199259658.001.0001"", ""10.1080/02699931.2012.683852"", ""10.1017/CBO9780511978920.015"", ""10.1016/0304-422X(86)90003-3"", ""10.1111/jaac.12060"", ""10.1002/0470013494.ch16"", ""10.2307/303363"", ""10.1037/aca0000204"", ""10.3389/fnhum.2014.00891"", ""10.1093/mind/os-IX.34.188"", ""10.1017/CBO9780511978920.010"", ""10.1017/CBO9780511804656"", ""10.1080/02699930302297"", ""10.3389/fnhum.2016.00536"", ""10.1111/jaac.12595"", ""10.1093/acprof:oso/9780199658442.001.0001"", ""10.1093/acprof:oso/9780198528975.003.0004"", ""10.1057/9781137313713.0011"", ""10.1196/annals.1280.029"", ""10.1080/02699930600923668"", ""10.1111/1540_6245.jaac51.4.0541""]","['Arts and Humanities', 'Neuroscience']","['Literature and Literary Theory', 'Sensory Systems', 'Cognitive Neuroscience']","[[('1301 艺术学', 0.685), ('0501 中国语言文学', 0.684), ('0502 外国语言文学', 0.6758), ('1405 智能科学与技术', 0.6679), ('0503 新闻传播学', 0.667)], [('0710 生物学', 0.7369), ('0402 心理学', 0.7327), ('1405 智能科学与技术', 0.7293), ('0811 控制科学与工程', 0.7277), ('1002 临床医学', 0.7245)], [('0501 中国语言文学', 0.7442), ('0502 外国语言文学', 0.7423)], [('0811 控制科学与工程', 0.7388), ('0804 仪器科学与技术', 0.7302)], [('0811 控制科学与工程', 0.7242), ('0402 心理学', 0.7233)]]"
10.33134/eeja.251,ESTETIKA-THE EUROPEAN JOURNAL OF AESTHETICS,1304 Fine Art; 0101 Philosophy; 1301 Art Theory,Beyond the Pleasure Principle: A Kantian Aesthetics of Autonomy,"Aesthetic hedonism is the view that to be aesthetically good is to please. For most aesthetic hedonists, aesthetic normativity is hedonic normativity. This paper argues that Kant’s third Critique contains resources for a nonhedonic account of aesthetic normativity as sourced in autonomy as self-legislation. A case is made that the account is also Kant’s because it ties his aesthetics into a key theme of his larger philosophy.","[{""name"": ""Dominic McIver Lopes"", ""affiliation"": []}]","[""10.1093/acprof:oso/9780199226078.003.0011"", ""10.1017/CBO9780511792489.018""]",['Arts and Humanities'],['Philosophy'],"[[('1301 艺术学', 0.685), ('0501 中国语言文学', 0.684), ('0502 外国语言文学', 0.6758), ('1405 智能科学与技术', 0.6679), ('0503 新闻传播学', 0.667)], [('0101 哲学', 0.772), ('0702 物理学', 0.7246)]]"
10.1093/jaac/kpac038,JOURNAL OF AESTHETICS AND ART CRITICISM,1304 Fine Art; 0101 Philosophy; 1301 Art Theory,Artistic (Counter) Speech,"AbstractSome visual artworks constitute hate speech because they can perform oppressive illocutionary acts. This illocution-based analysis of art reveals how responsive curation and artmaking undermines and manages problematic art. Drawing on the notion of counterspeech as an alternative tool to censorship to handle art-based hate speech, this article proposes aesthetic blocking and aesthetic spotlighting. I then show that under certain conditions, this can lead to eventual metaphysical destruction of the artwork; a way to destroy harmful art without physically destroying it.","[{""name"": ""Daisy Dixon"", ""affiliation"": [""Peterhouse, University of Cambridge , Cambridge , UK""]}]","[""10.1093/acprof:oso/9780199585960.001.0001"", ""10.1111/1467-9973.00131"", ""10.1093/aesthj/ayz006"", ""10.1525/9780520930988"", ""10.1093/acprof:oso/9780199609581.003.0014"", ""10.2307/2182440"", ""10.7208/chicago/9780226365541.001.0001"", ""10.5840/monist197458217"", ""10.1111/j.1527-2001.2012.01316.x"", ""10.1111/ejop.12573"", ""10.1093/oso/9780198738831.001.0001"", ""10.5840/soctheorpract201711125"", ""10.1093/aesthj/ayp072"", ""10.1007/BF00258436"", ""10.1093/acprof:oso/9780199236282.003.0005"", ""10.1007/s11229-020-02944-1"", ""10.1080/00048400802370334"", ""10.1007/978-94-010-1063-4"", ""10.1016/S0378-2166(00)00060-6"", ""10.1017/CBO9781139173438"", ""10.1023/A:1020867916902"", ""10.2307/2183301"", ""10.4159/harvard.9780674065086""]","['Arts and Humanities', 'Computer Science', 'Social Sciences']","['Philosophy', 'Artificial Intelligence', 'Law']","[[('1301 艺术学', 0.685), ('0501 中国语言文学', 0.684), ('0502 外国语言文学', 0.6758), ('1405 智能科学与技术', 0.6679), ('0503 新闻传播学', 0.667)], [('0812 计算机科学与技术', 0.7697), ('0839 网络空间安全', 0.7566), ('0811 控制科学与工程', 0.7551), ('0835 软件工程', 0.7476), ('1405 智能科学与技术', 0.7393)], [('0303 社会学', 0.7395), ('0714 统计学', 0.7394), ('0503 新闻传播学', 0.7379), ('0602 中国史', 0.7298), ('0304 民族学', 0.7297)], [('0101 哲学', 0.772), ('0702 物理学', 0.7246)], [('1405 智能科学与技术', 0.7329), ('0812 计算机科学与技术', 0.7301)], [('0301 法学', 0.727), ('1012 法医学', 0.7153)]]"
10.1093/jaac/kpab016,JOURNAL OF AESTHETICS AND ART CRITICISM,1304 Fine Art; 0101 Philosophy; 1301 Art Theory,"Kant on Aesthetic Ideas, Rational Ideas and the Subject-Matter of Art","AbstractThe notion of aesthetic ideas is of great importance to Kant's thinking about art. Despite its importance, he says little about it. He characterizes aesthetic ideas as representations of the imagination and says that the gift of artistic genius is the inscrutable capacity to envision them. Furthermore, they are counterparts of rational ideas. Works of art thus sensibly present rational ideas; the pleasure they occasion is a consequence of the enriching process of reflection upon the wealth of content they sensibly present. The purpose of this article is to ask whether all rational ideas have aesthetic ideas as counterparts, and so can be presented in art, or whether only some do and which. The answer should reveal what, for Kant, is the subject-matter of art. I argue that for Kant art is concerned with the range and variety of human freedom as well as with its highest fulfillment in morality.","[{""name"": ""Ido Geiger"", ""affiliation"": [""Department of Philosophy, Ben-Gurion University of the Negev, Beer-Sheva, Israel""]}]","[""10.1017/CBO9780511612671"", ""10.1080/0960878042000253123"", ""10.1093/aesthj/ayl023"", ""10.1080/00048400701571677"", ""10.1093/aesthj/ayn019"", ""10.1111/j.1540-594X.2007.00243.x"", ""10.1080/0020174X.2020.1779124"", ""10.1093/bjaesthetics/7.3.250"", ""10.1111/ejop.12524"", ""10.1057/978-1-137-53517-7_6"", ""10.1017/CBO9780511814433"", ""10.1017/CBO9780511804649"", ""10.1017/CBO9780511804656"", ""10.1017/CBO9780511791925"", ""10.1515/kant.1984.75.1-4.65"", ""10.1093/aesthj/ays058"", ""10.1515/kant.2010.002"", ""10.1111/0021-8529.00018"", ""10.1515/hgjb-2017-0107"", ""10.1017/S1369415418000079"", ""10.1093/jaac/kpaa005"", ""10.1515/kant-2018-0002"", ""10.1093/aesthj/ayi035"", ""10.1093/bjaesthetics/30.1.71"", ""10.1111/j.1467-9213.2011.695_13.x"", ""10.1080/00201750510022727""]",['Arts and Humanities'],"['History and Philosophy of Science', 'Philosophy']","[[('1301 艺术学', 0.685), ('0501 中国语言文学', 0.684), ('0502 外国语言文学', 0.6758), ('1405 智能科学与技术', 0.6679), ('0503 新闻传播学', 0.667)], [('0712 科学技术史', 0.7544), ('0101 哲学', 0.7508)], [('0101 哲学', 0.772), ('0702 物理学', 0.7246)]]"
10.1093/aesthj/ayac005,BRITISH JOURNAL OF AESTHETICS,1304 Fine Art; 0101 Philosophy; 1301 Art Theory,Fiction and Epistemic Value: State of the Art,"AbstractWe critically survey prominent recent scholarship on the question of whether fiction can be a source of epistemic value for those who engage with it fully and appropriately. Such epistemic value might take the form of knowledge (for ‘cognitivists’) or understanding (for ‘neo-cognitivists’). Both camps may be sorted according to a further distinction between views explaining fiction’s epistemic value either in terms of the author’s engaging in a form of telling, or instead via their showing some state of affairs to obtain, a special case of which is the provision of self-knowledge. Fictional works that show rather than tell often employ thought experiments. The epistemic value of some fictional works is indicated by their enabling of empathy, itself illuminated via the psychological process of experience-taking. Whether a fictional work offers epistemic value by telling or showing, there is, in principle, no bar to its being able to deliver on what it offers, and consumers of fiction who exercise epistemic vigilance may gain either knowledge or some degree of understanding from their engagement with it.","[{""name"": ""Mitchell Green"", ""affiliation"": []}]","[""10.1111/j.1540-6245.2010.01433.x"", ""10.1080/09658211.2012.682067"", ""10.1093/oso/9780199656615.001.0001"", ""10.1017/CBO9780511897498"", ""10.1093/aesthj/ayab072"", ""10.3758/s13421-020-01047-z"", ""10.1111/jaac.12270"", ""10.1162/POSC_a_00128"", ""10.1057/9780230227453_8"", ""10.1111/j.1467-9264.2012.00331.x"", ""10.1093/acprof:oso/9780199669639.003.0012"", ""10.1163/18756735-09603013"", ""10.1111/j.1747-9991.2008.00144.x"", ""10.1093/oxfordhb/9780195182637.003.0021"", ""10.1093/acprof:oso/9780199283781.001.0001"", ""10.1002/9781444302813.ch4"", ""10.1002/9781444315592.ch18"", ""10.1093/acprof:oso/9780198715719.003.0016"", ""10.1007/978-3-319-56883-6_4"", ""10.1037/0022-3514.79.5.701"", ""10.2307/48616060"", ""10.1111/1467-9213.00152"", ""10.1111/1540_6245.jaac56.4.0331"", ""10.1037/a0027525"", ""10.1126/science.1239918"", ""10.1093/aesthj/ayz040"", ""10.1017/apa.2017.16"", ""10.1177/0963721416649347"", ""10.1093/acprof:oso/9780199297023.001.0001"", ""10.1111/phc3.12068"", ""10.1093/oso/9780198798347.001.0001"", ""10.1163/18756735-09603015"", ""10.1007/s12136-021-00467-z""]","['Arts and Humanities', 'Social Sciences']","['Literature and Literary Theory', 'Sociology and Political Science', 'Philosophy']","[[('1301 艺术学', 0.685), ('0501 中国语言文学', 0.684), ('0502 外国语言文学', 0.6758), ('1405 智能科学与技术', 0.6679), ('0503 新闻传播学', 0.667)], [('0303 社会学', 0.7395), ('0714 统计学', 0.7394), ('0503 新闻传播学', 0.7379), ('0602 中国史', 0.7298), ('0304 民族学', 0.7297)], [('0501 中国语言文学', 0.7442), ('0502 外国语言文学', 0.7423)], [('0302 政治学', 0.7685), ('0303 社会学', 0.7605)], [('0101 哲学', 0.772), ('0702 物理学', 0.7246)]]"
10.1162/leon_a_01690,LEONARDO,1304 Fine Art; 1301 Art Theory,Emergent Knowledge in the Third Space of Art-Science,"The locus of encounter between art, science and the public can be conceptualized as third space—a generative site of shared experience. This article reports on a group-based psychosocial method led by imagery and affect—the visual matrix—that enables researchers to capture and characterize knowledge emerging in third space, where disciplinary boundaries are fluid and there is no settled discourse. It presents an account of the visual matrix process in the context of an artscience collaboration on memory and forgetting. The authors show how the method illuminates aesthetic and affective dimensions of participant experience and captures the emerging, empathic and ethical knowing that is characteristic of third space.","[{""name"": ""Lizzie Muller"", ""affiliation"": [""Lizzie Muller (academic, curator), University of New South Wales, Sydney, Australia..""]}, {""name"": ""Lynn Froggett"", ""affiliation"": [""Lynn Froggett (academic) University of Central Lancashire, Preston, U.K..""]}, {""name"": ""Jill Bennett"", ""affiliation"": [""Jill Bennett (academic, curator) University of New South Wales, Sydney, Australia..""]}]","[""10.1080/15710880601008109"", ""10.1080/09658211.2011.610803""]","['Arts and Humanities', 'Psychology', 'Social Sciences']","['Experimental and Cognitive Psychology', 'Visual Arts and Performing Arts', 'Sociology and Political Science']","[[('1301 艺术学', 0.685), ('0501 中国语言文学', 0.684), ('0502 外国语言文学', 0.6758), ('1405 智能科学与技术', 0.6679), ('0503 新闻传播学', 0.667)], [('0402 心理学', 0.7693), ('0303 社会学', 0.7389), ('0714 统计学', 0.7326), ('1011 护理学', 0.731), ('1202 工商管理学', 0.7276)], [('0303 社会学', 0.7395), ('0714 统计学', 0.7394), ('0503 新闻传播学', 0.7379), ('0602 中国史', 0.7298), ('0304 民族学', 0.7297)], [('0402 心理学', 0.7575), ('0303 社会学', 0.7301)], [('1301 艺术学', 0.7035), ('0501 中国语言文学', 0.691)], [('0302 政治学', 0.7685), ('0303 社会学', 0.7605)]]"
10.1162/leon_a_01863,LEONARDO,1304 Fine Art; 1301 Art Theory,Chinese Traditional Handicraft Education Using AR Content,"This paper proposes a new Chinese traditional handicraft learning mode through embodied interaction using WebAR technology. It details how emergent technologies for cognitive learning can enhance learning in the teaching of a traditional handicraft. A study is presented where students learn about traditional handicrafts with a whole-body interactive simulation utilizing WebAR devices, and this is compared to traditional methods using a desktop version for the simulation. Results show that the Chinese traditional handicraft learning mode based on WebAR affords embodied interaction and improves learning between real context and virtual devices; thus WebAR devices enhance embodied interaction of traditional handicraft simulations. This contribution is highly relevant for users who aim to learn and be creative in different contexts that deliver new forms of Chinese traditional handicraft learning.","[{""name"": ""Yi Ji"", ""affiliation"": [""Department of Art and Design, Guangdong University of Technology, Guangzhou, 510000, China; De Montfort University, Leicester LE1 9BH, U.K..""]}, {""name"": ""Peng Tan"", ""affiliation"": [""Department of Art and Design, Guangdong University of Technology, Guangzhou, 510000, China.""]}, {""name"": ""Damian Hills"", ""affiliation"": [""Queensland College of Art, Griffith University, Brisbane QLD, 4101, Australia.""]}]","[""10.1177/1461445613489923"", ""10.1016/j.compedu.2016.01.001""]","['Computer Science', 'Psychology']","['Social Psychology', 'Human-Computer Interaction', 'Computer Vision and Pattern Recognition']","[[('0812 计算机科学与技术', 0.7697), ('0839 网络空间安全', 0.7566), ('0811 控制科学与工程', 0.7551), ('0835 软件工程', 0.7476), ('1405 智能科学与技术', 0.7393)], [('0402 心理学', 0.7693), ('0303 社会学', 0.7389), ('0714 统计学', 0.7326), ('1011 护理学', 0.731), ('1202 工商管理学', 0.7276)], [('0303 社会学', 0.7768), ('0402 心理学', 0.7712)], [('0812 计算机科学与技术', 0.7429), ('0811 控制科学与工程', 0.7383)], [('0811 控制科学与工程', 0.7558), ('0812 计算机科学与技术', 0.7479)]]"
10.1093/jaac/kpab065,JOURNAL OF AESTHETICS AND ART CRITICISM,1304 Fine Art; 0101 Philosophy; 1301 Art Theory,What Makes Heavy Metal 'Heavy'?,"AbstractIn this article, I raise a simple but surprisingly vexing question: What makes heavy metal heavy? We commonly describe music as “heavy,” whether as criticism or praise. But what does “heavy” mean? How is it applied as an aesthetic term? Drawing on sociological and musicological studies of heavy metal, as well as recent work on the aesthetics of rock music, I discuss the relevant musical properties of heaviness. The modest aim of this article, however, is to show the difficulty, if not impossibility, of this seemingly straightforward task. I first address the difficulties of identifying the defining features, or “Gestalt,” of heavy metal that would allow us to treat heaviness as a genre concept. Next, I discuss both the merits and the limits of analyzing heaviness in terms of an aesthetics of “noise” in rock music developed in recent philosophy of music. In the remaining sections, I consider other nonaesthetic features relevant to aesthetic judgments of heaviness and show that the term ‘heavy’ is conceptually inarticulable, if not irreducible. This, I conclude, has partly to do with the radically different, sometimes incompatible, musical properties present in the perception of musical heaviness.","[{""name"": ""Jason Miller"", ""affiliation"": [""Department of Philosophy, Warren Wilson College, Asheville, NC, USA""]}]","[""10.1111/jaac.12351"", ""10.1111/1540_6245.jaac51.1.0023"", ""10.1515/9781474465489-006"", ""10.1111/1540_6245.jaac57.2.0193"", ""10.1386/mms.4.1.95_1"", ""10.1111/phc3.12145"", ""10.2307/2182490"", ""10.1111/j.1533-1598.2003.tb00114.x"", ""10.2307/j.ctv1220q3v"", ""10.2307/2183933"", ""10.1080/19401159.2013.846655"", ""10.1111/1540_6245.jaac53.1.0078""]","['Arts and Humanities', 'Social Sciences']","['Sociology and Political Science', 'Music']","[[('1301 艺术学', 0.685), ('0501 中国语言文学', 0.684), ('0502 外国语言文学', 0.6758), ('1405 智能科学与技术', 0.6679), ('0503 新闻传播学', 0.667)], [('0303 社会学', 0.7395), ('0714 统计学', 0.7394), ('0503 新闻传播学', 0.7379), ('0602 中国史', 0.7298), ('0304 民族学', 0.7297)], [('0302 政治学', 0.7685), ('0303 社会学', 0.7605)], [('1301 艺术学', 0.707), ('0702 物理学', 0.6883)]]"
10.1162/leon_a_02054,LEONARDO,1304 Fine Art; 1301 Art Theory,Slow Looking at Slow Art The Work of Pierre Bonnard,"Abstract Slow looking is an increasingly prevalent strategy for enhancing visitor engagement in the gallery, yet there is little research to show why looking at artworks for longer should be beneficial. The curator of a recent exhibition of Pierre Bonnard at the Tate Gallery in London encouraged viewers to look slowly in order to enrich their experience of Bonnard’s paintings. This article explores some of the reasons why Bonnard’s work, in particular, rewards the viewer who spends more time studying it. The authors draw on various scientific studies of the ways in which observers process color contrasts, spatial configuration and figure-ground segregation in artworks and in everyday vision. They propose that prolonged interactions with works of art can facilitate perceptual learning, and they suggest ways in which these effects could be empirically studied using psychological methods.","[{""name"": ""Rebecca Chamberlain"", ""affiliation"": [""Rebecca Chamberlain, Goldsmiths, University of London, 8 Lewisham Way, New Cross, London, SE14 6NW, U.K. Email: r.chamberlain@gold.ac.uk.""]}, {""name"": ""Robert Pepperell"", ""affiliation"": [""Robert Pepperell, School of Art & Design, Cardiff Metropolitan University, 200 Western Avenue, Cardiff, CF5 2YB, U.K. Email: rpepperell@cardiffmet.ac.uk.""]}]","[""10.2190/5MQM-59JH-X21R-JN5J"", ""10.1177/2041669517694184"", ""10.1037/11526-000"", ""10.1371/journal.pone.0099019"", ""10.5406/jaesteduc.53.1.0106"", ""10.1016/j.visres.2008.06.010"", ""10.1523/JNEUROSCI.07-11-03416.1987"", ""10.3389/fnhum.2011.00104"", ""10.1038/s41467-018-07830-6"", ""10.1068/i0668"", ""10.1163/22134913-00002056"", ""10.1037/a0029333"", ""10.1006/cogp.1996.0018"", ""10.1016/j.brainresbull.2007.04.009"", ""10.1016/0028-3932(95)00014-T"", ""10.1068/p5262""]","['Psychology', 'Neuroscience']","['Experimental and Cognitive Psychology', 'Sensory Systems', 'Cognitive Neuroscience']","[[('0402 心理学', 0.7693), ('0303 社会学', 0.7389), ('0714 统计学', 0.7326), ('1011 护理学', 0.731), ('1202 工商管理学', 0.7276)], [('0710 生物学', 0.7369), ('0402 心理学', 0.7327), ('1405 智能科学与技术', 0.7293), ('0811 控制科学与工程', 0.7277), ('1002 临床医学', 0.7245)], [('0402 心理学', 0.7575), ('0303 社会学', 0.7301)], [('0811 控制科学与工程', 0.7388), ('0804 仪器科学与技术', 0.7302)], [('0811 控制科学与工程', 0.7242), ('0402 心理学', 0.7233)]]"
10.1093/aesthj/ayz053,BRITISH JOURNAL OF AESTHETICS,1304 Fine Art; 0101 Philosophy; 1301 Art Theory,Fatal Prescription,"Abstract Ethicism is the most comprehensively defended answer to the question regarding whether ethical properties determine aesthetic properties in artworks. According to ethicism, aesthetically relevant ethical flaws in artworks count as aesthetic flaws and aesthetically relevant ethical merits count as aesthetic merits. In this paper, I argue that ethicism’s most significant argument, the Merited Response Argument (MRA) (and other moralist arguments like it) suffers from an ambiguity that makes it either unsound or uninteresting. Specifically, the notion of an artwork’s ‘prescribing’ a response, central to MRA, is ambiguous between merely attempting to elicit a response from appreciators as appropriate to a work, and endorsing a response as appropriate to relevant parts of the actual world. While the first sense of ‘prescribe’ does the aesthetic work, the second does the ethical.","[{""name"": ""Nils-Hennes Stear"", ""affiliation"": [""University of Southampton and Uppsala Universitet""]}]",[],"['Arts and Humanities', 'Social Sciences', 'Neuroscience']","['Law', 'Cognitive Neuroscience', 'Philosophy']","[[('1301 艺术学', 0.685), ('0501 中国语言文学', 0.684), ('0502 外国语言文学', 0.6758), ('1405 智能科学与技术', 0.6679), ('0503 新闻传播学', 0.667)], [('0303 社会学', 0.7395), ('0714 统计学', 0.7394), ('0503 新闻传播学', 0.7379), ('0602 中国史', 0.7298), ('0304 民族学', 0.7297)], [('0710 生物学', 0.7369), ('0402 心理学', 0.7327), ('1405 智能科学与技术', 0.7293), ('0811 控制科学与工程', 0.7277), ('1002 临床医学', 0.7245)], [('0301 法学', 0.727), ('1012 法医学', 0.7153)], [('0811 控制科学与工程', 0.7242), ('0402 心理学', 0.7233)], [('0101 哲学', 0.772), ('0702 物理学', 0.7246)]]"
10.1093/jaac/kpac040,JOURNAL OF AESTHETICS AND ART CRITICISM,1304 Fine Art; 0101 Philosophy; 1301 Art Theory,How Statues Speak,"Abstract We apply a familiar distinction from philosophy of language to a class of material artifacts that are sometimes said to “speak”: statues. By distinguishing how statues speak at the locutionary level versus at the illocutionary level, or what they say versus what they do, we obtain the resource for addressing two topics. First, we can explain what makes statues distinct from street art. Second, we can explain why it is mistaken to criticize—or to defend—the continuing presence of statues based only on what they represent. Both explanations are driven by the same core idea: the significance of statues arises primarily from what they do and not what they say.","[{""name"": ""David Friedell"", ""affiliation"": [""Philosophy Department, Union College , Schenectady, NY , USA""]}, {""name"": ""Shen-yi Liao"", ""affiliation"": [""Philosophy Department, University of Puget Sound , Tacoma, WA , USA""]}]","[""10.1093/aesthj/ayv030"", ""10.1111/jaac.12261"", ""10.1111/jaac.12325"", ""10.1007/s11406-007-9065-9"", ""10.1093/oso/9780198738831.003.0001"", ""10.5840/wpr19931021"", ""10.4324/9780429462573-10"", ""10.1111/ejop.12573"", ""10.1111/papq.12000"", ""10.1111/phpr.12701"", ""10.1111/papa.12162"", ""10.1353/cjp.0.0050"", ""10.1023/B:LING.0000010803.47264.f0"", ""10.1080/00048400802370334"", ""10.1093/acprof:oso/9780199236282.001.0001"", ""10.5840/soctheorpract201642215"", ""10.1111/papq.12279"", ""10.1086/707215"", ""10.2307/431994"", ""10.1111/1540_6245.jaac52.1.0013"", ""10.26556/jesp.v18i1.696"", ""10.1111/j.1467-9264.2006.00195.x"", ""10.5840/tpm20209189"", ""10.1111/jopp.12176"", ""10.1111/1467-9752.12582"", ""10.1007/BF00188849"", ""10.5840/soctheorpract201642218"", ""10.1111/1467-9752.12580""]","['Arts and Humanities', 'Social Sciences']","['Visual Arts and Performing Arts', 'Urban Studies', 'Law']","[[('1301 艺术学', 0.685), ('0501 中国语言文学', 0.684), ('0502 外国语言文学', 0.6758), ('1405 智能科学与技术', 0.6679), ('0503 新闻传播学', 0.667)], [('0303 社会学', 0.7395), ('0714 统计学', 0.7394), ('0503 新闻传播学', 0.7379), ('0602 中国史', 0.7298), ('0304 民族学', 0.7297)], [('1301 艺术学', 0.7035), ('0501 中国语言文学', 0.691)], [('0833 城乡规划学', 0.7511), ('0705 地理学', 0.7475)], [('0301 法学', 0.727), ('1012 法医学', 0.7153)]]"
